id	name	min	max	default	flags
2777	STEP SEQ Velo (voice 8)	0	127	0	0x590600
2778	STEP SEQ Gate (voice 1)	1	100	50	0x590600
2779	STEP SEQ Gate (voice 2)	1	100	50	0x590600
2780	STEP SEQ Gate (voice 3)	1	100	50	0x590600
2781	STEP SEQ Gate (voice 4)	1	100	50	0x590600
2782	STEP SEQ Gate (voice 5)	1	100	50	0x590600
2783	STEP SEQ Gate (voice 6)	1	100	50	0x590600
2784	STEP SEQ Gate (voice 7)	1	100	50	0x590600
2785	STEP SEQ Gate (voice 8)	1	100	50	0x590600
2786	STEP SEQ Note Flag	0	-1	0	0x590601
2787	STEP SEQ Slide Flag	0	-1	0	0x590601
2788	STEP SEQ Mute Flag	0	-1	0	0x590601
2789	STEP SEQ Assign 1 Target	0	-1	0	0x590601
2790	STEP SEQ Assign 2 Target	0	-1	0	0x590601
2791	STEP SEQ Assign 3 Target	0	-1	0	0x590601
2792	STEP SEQ Assign 4 Target	0	-1	0	0x590601
2793	STEP SEQ Assign 1 Value	0	-1	0	0x590601
2794	STEP SEQ Assign 2 Value	0	-1	0	0x590601
2795	STEP SEQ Assign 3 Value	0	-1	0	0x590601
2796	STEP SEQ Assign 4 Value	0	-1	0	0x590601
2797	STEP SEQ Assign 1 Transient	0	5	0	0x590600
2798	STEP SEQ Assign 2 Transient	0	5	0	0x590600
2799	STEP SEQ Assign 3 Transient	0	5	0	0x590600
2800	STEP SEQ Assign 4 Transient	0	5	0	0x590600
2801	STEP SEQ Assign Flag	0	-1	0	0x590601
2816	STEP SEQ Note (voice 1)	0	127	36	0x5a0600
2817	STEP SEQ Note (voice 2)	0	127	36	0x5a0600
2818	STEP SEQ Note (voice 3)	0	127	36	0x5a0600
2819	STEP SEQ Note (voice 4)	0	127	36	0x5a0600
2820	STEP SEQ Note (voice 5)	0	127	36	0x5a0600
2821	STEP SEQ Note (voice 6)	0	127	36	0x5a0600
2822	STEP SEQ Note (voice 7)	0	127	36	0x5a0600
2823	STEP SEQ Note (voice 8)	0	127	36	0x5a0600
2824	STEP SEQ Velo (voice 1)	0	127	0	0x5a0600
2825	STEP SEQ Velo (voice 2)	0	127	0	0x5a0600
2826	STEP SEQ Velo (voice 3)	0	127	0	0x5a0600
2827	STEP SEQ Velo (voice 4)	0	127	0	0x5a0600
2828	STEP SEQ Velo (voice 5)	0	127	0	0x5a0600
2829	STEP SEQ Velo (voice 6)	0	127	0	0x5a0600
2830	STEP SEQ Velo (voice 7)	0	127	0	0x5a0600
2831	STEP SEQ Velo (voice 8)	0	127	0	0x5a0600
2832	STEP SEQ Gate (voice 1)	1	100	50	0x5a0600
2833	STEP SEQ Gate (voice 2)	1	100	50	0x5a0600
2834	STEP SEQ Gate (voice 3)	1	100	50	0x5a0600
2835	STEP SEQ Gate (voice 4)	1	100	50	0x5a0600
2836	STEP SEQ Gate (voice 5)	1	100	50	0x5a0600
2837	STEP SEQ Gate (voice 6)	1	100	50	0x5a0600
2838	STEP SEQ Gate (voice 7)	1	100	50	0x5a0600
2839	STEP SEQ Gate (voice 8)	1	100	50	0x5a0600
2840	STEP SEQ Note Flag	0	-1	0	0x5a0601
2841	STEP SEQ Slide Flag	0	-1	0	0x5a0601
2842	STEP SEQ Mute Flag	0	-1	0	0x5a0601
2843	STEP SEQ Assign 1 Target	0	-1	0	0x5a0601
2844	STEP SEQ Assign 2 Target	0	-1	0	0x5a0601
2845	STEP SEQ Assign 3 Target	0	-1	0	0x5a0601
2846	STEP SEQ Assign 4 Target	0	-1	0	0x5a0601
2847	STEP SEQ Assign 1 Value	0	-1	0	0x5a0601
2848	STEP SEQ Assign 2 Value	0	-1	0	0x5a0601
2849	STEP SEQ Assign 3 Value	0	-1	0	0x5a0601
2850	STEP SEQ Assign 4 Value	0	-1	0	0x5a0601
2851	STEP SEQ Assign 1 Transient	0	5	0	0x5a0600
2852	STEP SEQ Assign 2 Transient	0	5	0	0x5a0600
2853	STEP SEQ Assign 3 Transient	0	5	0	0x5a0600
2854	STEP SEQ Assign 4 Transient	0	5	0	0x5a0600
2855	STEP SEQ Assign Flag	0	-1	0	0x5a0601
2870	STEP SEQ Note (voice 1)	0	127	36	0x5b0600
2871	STEP SEQ Note (voice 2)	0	127	36	0x5b0600
2872	STEP SEQ Note (voice 3)	0	127	36	0x5b0600
2873	STEP SEQ Note (voice 4)	0	127	36	0x5b0600
2874	STEP SEQ Note (voice 5)	0	127	36	0x5b0600
2875	STEP SEQ Note (voice 6)	0	127	36	0x5b0600
2876	STEP SEQ Note (voice 7)	0	127	36	0x5b0600
2877	STEP SEQ Note (voice 8)	0	127	36	0x5b0600
2878	STEP SEQ Velo (voice 1)	0	127	0	0x5b0600
2879	STEP SEQ Velo (voice 2)	0	127	0	0x5b0600
2880	STEP SEQ Velo (voice 3)	0	127	0	0x5b0600
2881	STEP SEQ Velo (voice 4)	0	127	0	0x5b0600
2882	STEP SEQ Velo (voice 5)	0	127	0	0x5b0600
2883	STEP SEQ Velo (voice 6)	0	127	0	0x5b0600
2884	STEP SEQ Velo (voice 7)	0	127	0	0x5b0600
2885	STEP SEQ Velo (voice 8)	0	127	0	0x5b0600
2886	STEP SEQ Gate (voice 1)	1	100	50	0x5b0600
2887	STEP SEQ Gate (voice 2)	1	100	50	0x5b0600
2888	STEP SEQ Gate (voice 3)	1	100	50	0x5b0600
2889	STEP SEQ Gate (voice 4)	1	100	50	0x5b0600
2890	STEP SEQ Gate (voice 5)	1	100	50	0x5b0600
2891	STEP SEQ Gate (voice 6)	1	100	50	0x5b0600
2892	STEP SEQ Gate (voice 7)	1	100	50	0x5b0600
2893	STEP SEQ Gate (voice 8)	1	100	50	0x5b0600
2894	STEP SEQ Note Flag	0	-1	0	0x5b0601
2895	STEP SEQ Slide Flag	0	-1	0	0x5b0601
2896	STEP SEQ Mute Flag	0	-1	0	0x5b0601
2897	STEP SEQ Assign 1 Target	0	-1	0	0x5b0601
2898	STEP SEQ Assign 2 Target	0	-1	0	0x5b0601
2899	STEP SEQ Assign 3 Target	0	-1	0	0x5b0601
2900	STEP SEQ Assign 4 Target	0	-1	0	0x5b0601
2901	STEP SEQ Assign 1 Value	0	-1	0	0x5b0601
2902	STEP SEQ Assign 2 Value	0	-1	0	0x5b0601
2903	STEP SEQ Assign 3 Value	0	-1	0	0x5b0601
2904	STEP SEQ Assign 4 Value	0	-1	0	0x5b0601
2905	STEP SEQ Assign 1 Transient	0	5	0	0x5b0600
2906	STEP SEQ Assign 2 Transient	0	5	0	0x5b0600
2907	STEP SEQ Assign 3 Transient	0	5	0	0x5b0600
2908	STEP SEQ Assign 4 Transient	0	5	0	0x5b0600
2909	STEP SEQ Assign Flag	0	-1	0	0x5b0601
2924	STEP SEQ Note (voice 1)	0	127	36	0x5c0600
2925	STEP SEQ Note (voice 2)	0	127	36	0x5c0600
2926	STEP SEQ Note (voice 3)	0	127	36	0x5c0600
2927	STEP SEQ Note (voice 4)	0	127	36	0x5c0600
2928	STEP SEQ Note (voice 5)	0	127	36	0x5c0600
2929	STEP SEQ Note (voice 6)	0	127	36	0x5c0600
2930	STEP SEQ Note (voice 7)	0	127	36	0x5c0600
2931	STEP SEQ Note (voice 8)	0	127	36	0x5c0600
2932	STEP SEQ Velo (voice 1)	0	127	0	0x5c0600
2933	STEP SEQ Velo (voice 2)	0	127	0	0x5c0600
2934	STEP SEQ Velo (voice 3)	0	127	0	0x5c0600
2935	STEP SEQ Velo (voice 4)	0	127	0	0x5c0600
2936	STEP SEQ Velo (voice 5)	0	127	0	0x5c0600
2937	STEP SEQ Velo (voice 6)	0	127	0	0x5c0600
2938	STEP SEQ Velo (voice 7)	0	127	0	0x5c0600
2939	STEP SEQ Velo (voice 8)	0	127	0	0x5c0600
2940	STEP SEQ Gate (voice 1)	1	100	50	0x5c0600
2941	STEP SEQ Gate (voice 2)	1	100	50	0x5c0600
2942	STEP SEQ Gate (voice 3)	1	100	50	0x5c0600
2943	STEP SEQ Gate (voice 4)	1	100	50	0x5c0600
2944	STEP SEQ Gate (voice 5)	1	100	50	0x5c0600
2945	STEP SEQ Gate (voice 6)	1	100	50	0x5c0600
2946	STEP SEQ Gate (voice 7)	1	100	50	0x5c0600
2947	STEP SEQ Gate (voice 8)	1	100	50	0x5c0600
2948	STEP SEQ Note Flag	0	-1	0	0x5c0601
2949	STEP SEQ Slide Flag	0	-1	0	0x5c0601
2950	STEP SEQ Mute Flag	0	-1	0	0x5c0601
2951	STEP SEQ Assign 1 Target	0	-1	0	0x5c0601
2952	STEP SEQ Assign 2 Target	0	-1	0	0x5c0601
2953	STEP SEQ Assign 3 Target	0	-1	0	0x5c0601
2954	STEP SEQ Assign 4 Target	0	-1	0	0x5c0601
2955	STEP SEQ Assign 1 Value	0	-1	0	0x5c0601
2956	STEP SEQ Assign 2 Value	0	-1	0	0x5c0601
2957	STEP SEQ Assign 3 Value	0	-1	0	0x5c0601
2958	STEP SEQ Assign 4 Value	0	-1	0	0x5c0601
2959	STEP SEQ Assign 1 Transient	0	5	0	0x5c0600
2960	STEP SEQ Assign 2 Transient	0	5	0	0x5c0600
2961	STEP SEQ Assign 3 Transient	0	5	0	0x5c0600
2962	STEP SEQ Assign 4 Transient	0	5	0	0x5c0600
2963	STEP SEQ Assign Flag	0	-1	0	0x5c0601
2978	STEP SEQ Note (voice 1)	0	127	36	0x5d0600
2979	STEP SEQ Note (voice 2)	0	127	36	0x5d0600
2980	STEP SEQ Note (voice 3)	0	127	36	0x5d0600
2981	STEP SEQ Note (voice 4)	0	127	36	0x5d0600
2982	STEP SEQ Note (voice 5)	0	127	36	0x5d0600
2983	STEP SEQ Note (voice 6)	0	127	36	0x5d0600
2984	STEP SEQ Note (voice 7)	0	127	36	0x5d0600
2985	STEP SEQ Note (voice 8)	0	127	36	0x5d0600
2986	STEP SEQ Velo (voice 1)	0	127	0	0x5d0600
2987	STEP SEQ Velo (voice 2)	0	127	0	0x5d0600
2988	STEP SEQ Velo (voice 3)	0	127	0	0x5d0600
2989	STEP SEQ Velo (voice 4)	0	127	0	0x5d0600
2990	STEP SEQ Velo (voice 5)	0	127	0	0x5d0600
2991	STEP SEQ Velo (voice 6)	0	127	0	0x5d0600
2992	STEP SEQ Velo (voice 7)	0	127	0	0x5d0600
2993	STEP SEQ Velo (voice 8)	0	127	0	0x5d0600
2994	STEP SEQ Gate (voice 1)	1	100	50	0x5d0600
2995	STEP SEQ Gate (voice 2)	1	100	50	0x5d0600
2996	STEP SEQ Gate (voice 3)	1	100	50	0x5d0600
2997	STEP SEQ Gate (voice 4)	1	100	50	0x5d0600
2998	STEP SEQ Gate (voice 5)	1	100	50	0x5d0600
2999	STEP SEQ Gate (voice 6)	1	100	50	0x5d0600
3000	STEP SEQ Gate (voice 7)	1	100	50	0x5d0600
3001	STEP SEQ Gate (voice 8)	1	100	50	0x5d0600
3002	STEP SEQ Note Flag	0	-1	0	0x5d0601
3003	STEP SEQ Slide Flag	0	-1	0	0x5d0601
3004	STEP SEQ Mute Flag	0	-1	0	0x5d0601
3005	STEP SEQ Assign 1 Target	0	-1	0	0x5d0601
3006	STEP SEQ Assign 2 Target	0	-1	0	0x5d0601
3007	STEP SEQ Assign 3 Target	0	-1	0	0x5d0601
3008	STEP SEQ Assign 4 Target	0	-1	0	0x5d0601
3009	STEP SEQ Assign 1 Value	0	-1	0	0x5d0601
3010	STEP SEQ Assign 2 Value	0	-1	0	0x5d0601
3011	STEP SEQ Assign 3 Value	0	-1	0	0x5d0601
3012	STEP SEQ Assign 4 Value	0	-1	0	0x5d0601
3013	STEP SEQ Assign 1 Transient	0	5	0	0x5d0600
3014	STEP SEQ Assign 2 Transient	0	5	0	0x5d0600
3015	STEP SEQ Assign 3 Transient	0	5	0	0x5d0600
3016	STEP SEQ Assign 4 Transient	0	5	0	0x5d0600
3017	STEP SEQ Assign Flag	0	-1	0	0x5d0601
3032	STEP SEQ Note (voice 1)	0	127	36	0x5e0600
3033	STEP SEQ Note (voice 2)	0	127	36	0x5e0600
3034	STEP SEQ Note (voice 3)	0	127	36	0x5e0600
3035	STEP SEQ Note (voice 4)	0	127	36	0x5e0600
3036	STEP SEQ Note (voice 5)	0	127	36	0x5e0600
3037	STEP SEQ Note (voice 6)	0	127	36	0x5e0600
3038	STEP SEQ Note (voice 7)	0	127	36	0x5e0600
3039	STEP SEQ Note (voice 8)	0	127	36	0x5e0600
3040	STEP SEQ Velo (voice 1)	0	127	0	0x5e0600
3041	STEP SEQ Velo (voice 2)	0	127	0	0x5e0600
3042	STEP SEQ Velo (voice 3)	0	127	0	0x5e0600
3043	STEP SEQ Velo (voice 4)	0	127	0	0x5e0600
3044	STEP SEQ Velo (voice 5)	0	127	0	0x5e0600
3045	STEP SEQ Velo (voice 6)	0	127	0	0x5e0600
3046	STEP SEQ Velo (voice 7)	0	127	0	0x5e0600
3047	STEP SEQ Velo (voice 8)	0	127	0	0x5e0600
3048	STEP SEQ Gate (voice 1)	1	100	50	0x5e0600
3049	STEP SEQ Gate (voice 2)	1	100	50	0x5e0600
3050	STEP SEQ Gate (voice 3)	1	100	50	0x5e0600
3051	STEP SEQ Gate (voice 4)	1	100	50	0x5e0600
3052	STEP SEQ Gate (voice 5)	1	100	50	0x5e0600
3053	STEP SEQ Gate (voice 6)	1	100	50	0x5e0600
3054	STEP SEQ Gate (voice 7)	1	100	50	0x5e0600
3055	STEP SEQ Gate (voice 8)	1	100	50	0x5e0600
3056	STEP SEQ Note Flag	0	-1	0	0x5e0601
3057	STEP SEQ Slide Flag	0	-1	0	0x5e0601
3058	STEP SEQ Mute Flag	0	-1	0	0x5e0601
3059	STEP SEQ Assign 1 Target	0	-1	0	0x5e0601
3060	STEP SEQ Assign 2 Target	0	-1	0	0x5e0601
3061	STEP SEQ Assign 3 Target	0	-1	0	0x5e0601
3062	STEP SEQ Assign 4 Target	0	-1	0	0x5e0601
3063	STEP SEQ Assign 1 Value	0	-1	0	0x5e0601
3064	STEP SEQ Assign 2 Value	0	-1	0	0x5e0601
3065	STEP SEQ Assign 3 Value	0	-1	0	0x5e0601
3066	STEP SEQ Assign 4 Value	0	-1	0	0x5e0601
3067	STEP SEQ Assign 1 Transient	0	5	0	0x5e0600
3068	STEP SEQ Assign 2 Transient	0	5	0	0x5e0600
3069	STEP SEQ Assign 3 Transient	0	5	0	0x5e0600
3070	STEP SEQ Assign 4 Transient	0	5	0	0x5e0600
3071	STEP SEQ Assign Flag	0	-1	0	0x5e0601
3086	STEP SEQ Note (voice 1)	0	127	36	0x5f0600
3087	STEP SEQ Note (voice 2)	0	127	36	0x5f0600
3088	STEP SEQ Note (voice 3)	0	127	36	0x5f0600
3089	STEP SEQ Note (voice 4)	0	127	36	0x5f0600
3090	STEP SEQ Note (voice 5)	0	127	36	0x5f0600
3091	STEP SEQ Note (voice 6)	0	127	36	0x5f0600
3092	STEP SEQ Note (voice 7)	0	127	36	0x5f0600
3093	STEP SEQ Note (voice 8)	0	127	36	0x5f0600
3094	STEP SEQ Velo (voice 1)	0	127	0	0x5f0600
3095	STEP SEQ Velo (voice 2)	0	127	0	0x5f0600
3096	STEP SEQ Velo (voice 3)	0	127	0	0x5f0600
3097	STEP SEQ Velo (voice 4)	0	127	0	0x5f0600
3098	STEP SEQ Velo (voice 5)	0	127	0	0x5f0600
3099	STEP SEQ Velo (voice 6)	0	127	0	0x5f0600
3100	STEP SEQ Velo (voice 7)	0	127	0	0x5f0600
3101	STEP SEQ Velo (voice 8)	0	127	0	0x5f0600
3102	STEP SEQ Gate (voice 1)	1	100	50	0x5f0600
3103	STEP SEQ Gate (voice 2)	1	100	50	0x5f0600
3104	STEP SEQ Gate (voice 3)	1	100	50	0x5f0600
3105	STEP SEQ Gate (voice 4)	1	100	50	0x5f0600
3106	STEP SEQ Gate (voice 5)	1	100	50	0x5f0600
3107	STEP SEQ Gate (voice 6)	1	100	50	0x5f0600
3108	STEP SEQ Gate (voice 7)	1	100	50	0x5f0600
3109	STEP SEQ Gate (voice 8)	1	100	50	0x5f0600
3110	STEP SEQ Note Flag	0	-1	0	0x5f0601
3111	STEP SEQ Slide Flag	0	-1	0	0x5f0601
3112	STEP SEQ Mute Flag	0	-1	0	0x5f0601
3113	STEP SEQ Assign 1 Target	0	-1	0	0x5f0601
3114	STEP SEQ Assign 2 Target	0	-1	0	0x5f0601
3115	STEP SEQ Assign 3 Target	0	-1	0	0x5f0601
3116	STEP SEQ Assign 4 Target	0	-1	0	0x5f0601
3117	STEP SEQ Assign 1 Value	0	-1	0	0x5f0601
3118	STEP SEQ Assign 2 Value	0	-1	0	0x5f0601
3119	STEP SEQ Assign 3 Value	0	-1	0	0x5f0601
3120	STEP SEQ Assign 4 Value	0	-1	0	0x5f0601
3121	STEP SEQ Assign 1 Transient	0	5	0	0x5f0600
3122	STEP SEQ Assign 2 Transient	0	5	0	0x5f0600
3123	STEP SEQ Assign 3 Transient	0	5	0	0x5f0600
3124	STEP SEQ Assign 4 Transient	0	5	0	0x5f0600
3125	STEP SEQ Assign Flag	0	-1	0	0x5f0601
3140	STEP SEQ Note (voice 1)	0	127	36	0x600600
3141	STEP SEQ Note (voice 2)	0	127	36	0x600600
3142	STEP SEQ Note (voice 3)	0	127	36	0x600600
3143	STEP SEQ Note (voice 4)	0	127	36	0x600600
3144	STEP SEQ Note (voice 5)	0	127	36	0x600600
3145	STEP SEQ Note (voice 6)	0	127	36	0x600600
3146	STEP SEQ Note (voice 7)	0	127	36	0x600600
3147	STEP SEQ Note (voice 8)	0	127	36	0x600600
3148	STEP SEQ Velo (voice 1)	0	127	0	0x600600
3149	STEP SEQ Velo (voice 2)	0	127	0	0x600600
3150	STEP SEQ Velo (voice 3)	0	127	0	0x600600
3151	STEP SEQ Velo (voice 4)	0	127	0	0x600600
3152	STEP SEQ Velo (voice 5)	0	127	0	0x600600
3153	STEP SEQ Velo (voice 6)	0	127	0	0x600600
3154	STEP SEQ Velo (voice 7)	0	127	0	0x600600
3155	STEP SEQ Velo (voice 8)	0	127	0	0x600600
3156	STEP SEQ Gate (voice 1)	1	100	50	0x600600
3157	STEP SEQ Gate (voice 2)	1	100	50	0x600600
3158	STEP SEQ Gate (voice 3)	1	100	50	0x600600
3159	STEP SEQ Gate (voice 4)	1	100	50	0x600600
3160	STEP SEQ Gate (voice 5)	1	100	50	0x600600
3161	STEP SEQ Gate (voice 6)	1	100	50	0x600600
3162	STEP SEQ Gate (voice 7)	1	100	50	0x600600
3163	STEP SEQ Gate (voice 8)	1	100	50	0x600600
3164	STEP SEQ Note Flag	0	-1	0	0x600601
3165	STEP SEQ Slide Flag	0	-1	0	0x600601
3166	STEP SEQ Mute Flag	0	-1	0	0x600601
3167	STEP SEQ Assign 1 Target	0	-1	0	0x600601
3168	STEP SEQ Assign 2 Target	0	-1	0	0x600601
3169	STEP SEQ Assign 3 Target	0	-1	0	0x600601
3170	STEP SEQ Assign 4 Target	0	-1	0	0x600601
3171	STEP SEQ Assign 1 Value	0	-1	0	0x600601
3172	STEP SEQ Assign 2 Value	0	-1	0	0x600601
3173	STEP SEQ Assign 3 Value	0	-1	0	0x600601
3174	STEP SEQ Assign 4 Value	0	-1	0	0x600601
3175	STEP SEQ Assign 1 Transient	0	5	0	0x600600
3176	STEP SEQ Assign 2 Transient	0	5	0	0x600600
3177	STEP SEQ Assign 3 Transient	0	5	0	0x600600
3178	STEP SEQ Assign 4 Transient	0	5	0	0x600600
3179	STEP SEQ Assign Flag	0	-1	0	0x600601
3194	STEP SEQ Note (voice 1)	0	127	36	0x610600
3195	STEP SEQ Note (voice 2)	0	127	36	0x610600
3196	STEP SEQ Note (voice 3)	0	127	36	0x610600
3197	STEP SEQ Note (voice 4)	0	127	36	0x610600
3198	STEP SEQ Note (voice 5)	0	127	36	0x610600
3199	STEP SEQ Note (voice 6)	0	127	36	0x610600
3200	STEP SEQ Note (voice 7)	0	127	36	0x610600
3201	STEP SEQ Note (voice 8)	0	127	36	0x610600
3202	STEP SEQ Velo (voice 1)	0	127	0	0x610600
3203	STEP SEQ Velo (voice 2)	0	127	0	0x610600
3204	STEP SEQ Velo (voice 3)	0	127	0	0x610600
3205	STEP SEQ Velo (voice 4)	0	127	0	0x610600
3206	STEP SEQ Velo (voice 5)	0	127	0	0x610600
3207	STEP SEQ Velo (voice 6)	0	127	0	0x610600
3208	STEP SEQ Velo (voice 7)	0	127	0	0x610600
3209	STEP SEQ Velo (voice 8)	0	127	0	0x610600
3210	STEP SEQ Gate (voice 1)	1	100	50	0x610600
3211	STEP SEQ Gate (voice 2)	1	100	50	0x610600
3212	STEP SEQ Gate (voice 3)	1	100	50	0x610600
3213	STEP SEQ Gate (voice 4)	1	100	50	0x610600
3214	STEP SEQ Gate (voice 5)	1	100	50	0x610600
3215	STEP SEQ Gate (voice 6)	1	100	50	0x610600
3216	STEP SEQ Gate (voice 7)	1	100	50	0x610600
3217	STEP SEQ Gate (voice 8)	1	100	50	0x610600
3218	STEP SEQ Note Flag	0	-1	0	0x610601
3219	STEP SEQ Slide Flag	0	-1	0	0x610601
3220	STEP SEQ Mute Flag	0	-1	0	0x610601
3221	STEP SEQ Assign 1 Target	0	-1	0	0x610601
3222	STEP SEQ Assign 2 Target	0	-1	0	0x610601
3223	STEP SEQ Assign 3 Target	0	-1	0	0x610601
3224	STEP SEQ Assign 4 Target	0	-1	0	0x610601
3225	STEP SEQ Assign 1 Value	0	-1	0	0x610601
3226	STEP SEQ Assign 2 Value	0	-1	0	0x610601
3227	STEP SEQ Assign 3 Value	0	-1	0	0x610601
3228	STEP SEQ Assign 4 Value	0	-1	0	0x610601
3229	STEP SEQ Assign 1 Transient	0	5	0	0x610600
3230	STEP SEQ Assign 2 Transient	0	5	0	0x610600
3231	STEP SEQ Assign 3 Transient	0	5	0	0x610600
3232	STEP SEQ Assign 4 Transient	0	5	0	0x610600
3233	STEP SEQ Assign Flag	0	-1	0	0x610601
3248	STEP SEQ Note (voice 1)	0	127	36	0x620600
3249	STEP SEQ Note (voice 2)	0	127	36	0x620600
3250	STEP SEQ Note (voice 3)	0	127	36	0x620600
3251	STEP SEQ Note (voice 4)	0	127	36	0x620600
3252	STEP SEQ Note (voice 5)	0	127	36	0x620600
3253	STEP SEQ Note (voice 6)	0	127	36	0x620600
3254	STEP SEQ Note (voice 7)	0	127	36	0x620600
3255	STEP SEQ Note (voice 8)	0	127	36	0x620600
3256	STEP SEQ Velo (voice 1)	0	127	0	0x620600
3257	STEP SEQ Velo (voice 2)	0	127	0	0x620600
3258	STEP SEQ Velo (voice 3)	0	127	0	0x620600
3259	STEP SEQ Velo (voice 4)	0	127	0	0x620600
3260	STEP SEQ Velo (voice 5)	0	127	0	0x620600
3261	STEP SEQ Velo (voice 6)	0	127	0	0x620600
3262	STEP SEQ Velo (voice 7)	0	127	0	0x620600
3263	STEP SEQ Velo (voice 8)	0	127	0	0x620600
3264	STEP SEQ Gate (voice 1)	1	100	50	0x620600
3265	STEP SEQ Gate (voice 2)	1	100	50	0x620600
3266	STEP SEQ Gate (voice 3)	1	100	50	0x620600
3267	STEP SEQ Gate (voice 4)	1	100	50	0x620600
3268	STEP SEQ Gate (voice 5)	1	100	50	0x620600
3269	STEP SEQ Gate (voice 6)	1	100	50	0x620600
3270	STEP SEQ Gate (voice 7)	1	100	50	0x620600
3271	STEP SEQ Gate (voice 8)	1	100	50	0x620600
3272	STEP SEQ Note Flag	0	-1	0	0x620601
3273	STEP SEQ Slide Flag	0	-1	0	0x620601
3274	STEP SEQ Mute Flag	0	-1	0	0x620601
3275	STEP SEQ Assign 1 Target	0	-1	0	0x620601
3276	STEP SEQ Assign 2 Target	0	-1	0	0x620601
3277	STEP SEQ Assign 3 Target	0	-1	0	0x620601
3278	STEP SEQ Assign 4 Target	0	-1	0	0x620601
3279	STEP SEQ Assign 1 Value	0	-1	0	0x620601
3280	STEP SEQ Assign 2 Value	0	-1	0	0x620601
3281	STEP SEQ Assign 3 Value	0	-1	0	0x620601
3282	STEP SEQ Assign 4 Value	0	-1	0	0x620601
3283	STEP SEQ Assign 1 Transient	0	5	0	0x620600
3284	STEP SEQ Assign 2 Transient	0	5	0	0x620600
3285	STEP SEQ Assign 3 Transient	0	5	0	0x620600
3286	STEP SEQ Assign 4 Transient	0	5	0	0x620600
3287	STEP SEQ Assign Flag	0	-1	0	0x620601
3302	STEP SEQ Note (voice 1)	0	127	36	0x630600
3303	STEP SEQ Note (voice 2)	0	127	36	0x630600
3304	STEP SEQ Note (voice 3)	0	127	36	0x630600
3305	STEP SEQ Note (voice 4)	0	127	36	0x630600
3306	STEP SEQ Note (voice 5)	0	127	36	0x630600
3307	STEP SEQ Note (voice 6)	0	127	36	0x630600
3308	STEP SEQ Note (voice 7)	0	127	36	0x630600
3309	STEP SEQ Note (voice 8)	0	127	36	0x630600
3310	STEP SEQ Velo (voice 1)	0	127	0	0x630600
3311	STEP SEQ Velo (voice 2)	0	127	0	0x630600
3312	STEP SEQ Velo (voice 3)	0	127	0	0x630600
3313	STEP SEQ Velo (voice 4)	0	127	0	0x630600
3314	STEP SEQ Velo (voice 5)	0	127	0	0x630600
3315	STEP SEQ Velo (voice 6)	0	127	0	0x630600
3316	STEP SEQ Velo (voice 7)	0	127	0	0x630600
3317	STEP SEQ Velo (voice 8)	0	127	0	0x630600
3318	STEP SEQ Gate (voice 1)	1	100	50	0x630600
3319	STEP SEQ Gate (voice 2)	1	100	50	0x630600
3320	STEP SEQ Gate (voice 3)	1	100	50	0x630600
3321	STEP SEQ Gate (voice 4)	1	100	50	0x630600
3322	STEP SEQ Gate (voice 5)	1	100	50	0x630600
3323	STEP SEQ Gate (voice 6)	1	100	50	0x630600
3324	STEP SEQ Gate (voice 7)	1	100	50	0x630600
3325	STEP SEQ Gate (voice 8)	1	100	50	0x630600
3326	STEP SEQ Note Flag	0	-1	0	0x630601
3327	STEP SEQ Slide Flag	0	-1	0	0x630601
3328	STEP SEQ Mute Flag	0	-1	0	0x630601
3329	STEP SEQ Assign 1 Target	0	-1	0	0x630601
3330	STEP SEQ Assign 2 Target	0	-1	0	0x630601
3331	STEP SEQ Assign 3 Target	0	-1	0	0x630601
3332	STEP SEQ Assign 4 Target	0	-1	0	0x630601
3333	STEP SEQ Assign 1 Value	0	-1	0	0x630601
3334	STEP SEQ Assign 2 Value	0	-1	0	0x630601
3335	STEP SEQ Assign 3 Value	0	-1	0	0x630601
3336	STEP SEQ Assign 4 Value	0	-1	0	0x630601
3337	STEP SEQ Assign 1 Transient	0	5	0	0x630600
3338	STEP SEQ Assign 2 Transient	0	5	0	0x630600
3339	STEP SEQ Assign 3 Transient	0	5	0	0x630600
3340	STEP SEQ Assign 4 Transient	0	5	0	0x630600
3341	STEP SEQ Assign Flag	0	-1	0	0x630601
3356	STEP SEQ Note (voice 1)	0	127	36	0x640600
3357	STEP SEQ Note (voice 2)	0	127	36	0x640600
3358	STEP SEQ Note (voice 3)	0	127	36	0x640600
3359	STEP SEQ Note (voice 4)	0	127	36	0x640600
3360	STEP SEQ Note (voice 5)	0	127	36	0x640600
3361	STEP SEQ Note (voice 6)	0	127	36	0x640600
3362	STEP SEQ Note (voice 7)	0	127	36	0x640600
3363	STEP SEQ Note (voice 8)	0	127	36	0x640600
3364	STEP SEQ Velo (voice 1)	0	127	0	0x640600
3365	STEP SEQ Velo (voice 2)	0	127	0	0x640600
3366	STEP SEQ Velo (voice 3)	0	127	0	0x640600
3367	STEP SEQ Velo (voice 4)	0	127	0	0x640600
3368	STEP SEQ Velo (voice 5)	0	127	0	0x640600
3369	STEP SEQ Velo (voice 6)	0	127	0	0x640600
3370	STEP SEQ Velo (voice 7)	0	127	0	0x640600
3371	STEP SEQ Velo (voice 8)	0	127	0	0x640600
